,Breach Type Description_Both,Breach Type Description_Electronic,Breach Type Description_Paper,Breach Type Description_Undefined,Date Reported To OCA,Organization Name,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen,Organization Categories
16409,0.0,1.0,0.0,0.0,2020-02-14,Alfred University,True,1.0,True,False,False,False,True,False,False,Other
16410,0.0,1.0,0.0,0.0,2020-02-14,Webster Five Cents Savings Bank,False,38.0,False,False,False,True,False,False,False,Finance
16411,0.0,1.0,0.0,0.0,2020-02-14,H&R Block LLC,True,2.0,True,False,False,False,True,False,False,Corporation
16412,0.0,1.0,0.0,0.0,2020-02-14,Shields Health Solutions,True,1.0,True,False,False,False,True,False,False,Healthcare
16413,0.0,1.0,0.0,0.0,2020-02-14,Savers Bank,False,26.0,False,False,False,True,False,False,False,Finance
16414,0.0,1.0,0.0,0.0,2020-02-14,Savers bank,False,1.0,False,False,False,True,False,False,False,Finance
16415,0.0,1.0,0.0,0.0,2020-02-14,Savers Bank,False,41.0,False,False,False,True,False,False,False,Finance
16417,0.0,1.0,0.0,0.0,2020-02-14,Nantucket Cottage Hospital,True,1.0,True,False,False,False,True,False,False,Corporation
16418,0.0,1.0,0.0,0.0,2020-02-14,Sales Benchmark Index,True,10.0,True,True,False,False,True,False,False,Finance
16419,0.0,1.0,0.0,0.0,2020-02-14,Aveanna Healthcare,True,41.0,True,True,True,False,True,False,False,Technology
16420,0.0,1.0,0.0,0.0,2020-02-14,"Wells Fargo Bank, N.A.",True,2.0,False,True,False,False,True,False,False,Finance
16421,0.0,0.0,1.0,0.0,2020-02-14,"NCH Healthcare System, Inc.",True,34.0,True,True,False,False,True,False,False,Technology
16422,0.0,1.0,0.0,0.0,2020-02-16,Town of Ashburnham,True,24.0,True,False,False,False,True,False,False,Other
16423,0.0,1.0,0.0,0.0,2020-02-17,"TrueDialog, Inc.",True,5.0,True,False,True,False,True,False,False,Corporation
16424,0.0,1.0,0.0,0.0,2020-02-17,Baystate Medical Center,True,1.0,True,False,False,False,True,False,False,Technology
16425,0.0,1.0,0.0,0.0,2020-02-18,First Heartland,True,6.0,True,False,True,False,True,False,False,Other
16426,0.0,1.0,0.0,0.0,2020-02-18,East House Corporation,True,1.0,True,False,False,False,True,False,False,Corporation
16427,0.0,1.0,0.0,0.0,2020-02-18,Nippon Life Insurance Company of America,True,1.0,False,True,False,False,True,False,False,Technology
16428,0.0,1.0,0.0,0.0,2020-02-19,Heska Corporation,True,3.0,True,False,True,True,True,False,False,Corporation
16429,0.0,1.0,0.0,0.0,2020-02-19,Tablet Inc.,True,25.0,False,False,False,True,True,False,False,Corporation
16430,0.0,1.0,0.0,0.0,2020-02-19,"American Express Travel Related Services Company, Inc.",False,41.0,False,False,False,True,False,False,False,Technology
16431,1.0,0.0,0.0,0.0,2020-02-19,"Advocate Aurora Health (""AAH"")",True,41.0,True,True,False,False,True,False,False,Technology
16432,0.0,1.0,0.0,0.0,2020-02-19,Mutual One Bank,False,1.0,False,False,False,True,False,False,False,Finance
16433,0.0,0.0,1.0,0.0,2020-02-19,Mutual One Bank,False,1.0,False,False,False,True,False,False,False,Finance
16434,0.0,1.0,0.0,0.0,2020-02-19,Mutual One Bank,False,1.0,False,False,False,True,False,False,False,Finance
16435,0.0,1.0,0.0,0.0,2020-02-19,ENGIE North America Inc.,True,3.0,True,False,False,False,True,False,False,Technology
16436,0.0,1.0,0.0,0.0,2020-02-19,Insurance Recovery Group,True,41.0,True,False,True,False,True,False,False,Finance
16437,0.0,1.0,0.0,0.0,2020-02-19,"ADP, LLC",True,41.0,True,False,False,False,True,False,False,Corporation
16438,0.0,1.0,0.0,0.0,2020-02-19,The Commonwealth of Massachusetts Department of Revenue,True,8.0,True,False,False,False,True,False,False,Corporation
16439,0.0,1.0,0.0,0.0,2020-02-20,"JPMorgan Chase Bank, N.A",True,1.0,False,True,False,False,False,False,False,Finance
16440,0.0,1.0,0.0,0.0,2020-02-20,"Frobenius, Conaway & Company, P.C.",True,11.0,True,True,False,False,True,False,False,Corporation
16441,0.0,1.0,0.0,0.0,2020-02-20,Dedham Savings,True,2.0,False,True,False,False,False,False,False,Finance
16442,0.0,1.0,0.0,0.0,2020-02-20,Mr. Richard DeMaria of Wealth Capital Group,True,1.0,False,True,False,False,True,False,False,Technology
16443,0.0,1.0,0.0,0.0,2020-02-20,The Hanover Insurance Company,True,41.0,True,True,True,False,True,False,False,Finance
16444,0.0,1.0,0.0,0.0,2020-02-21,"Central Research, Inc.",True,1.0,True,False,False,False,True,False,False,Technology
16445,0.0,1.0,0.0,0.0,2020-02-21,Digital Federal Credit Union,True,1.0,True,False,False,False,True,False,False,Healthcare
16446,0.0,1.0,0.0,0.0,2020-02-21,Digital Federal Credit Union,False,1.0,False,False,False,False,False,False,False,Healthcare
16447,0.0,1.0,0.0,0.0,2020-02-21,The Independent Order of Foresters,True,1.0,True,False,False,False,True,False,False,Other
16448,0.0,1.0,0.0,0.0,2020-02-21,The Village Bank,False,1.0,False,False,False,True,False,False,False,Finance
16449,0.0,1.0,0.0,0.0,2020-02-21,Pacific Guardian Life Insurance Company Limited,True,19.0,True,False,False,False,True,False,False,Finance
16450,0.0,1.0,0.0,0.0,2020-02-21,Covestro LLC,True,41.0,True,False,False,False,True,False,False,Corporation
16451,0.0,1.0,0.0,0.0,2020-02-21,"Nesnah Ventures, LLC",True,2.0,False,True,False,False,False,False,False,Corporation
16452,0.0,1.0,0.0,0.0,2020-02-21,Urban Alliance Foundation,True,2.0,False,True,False,True,True,False,False,Corporation
16453,0.0,1.0,0.0,0.0,2020-02-21,"Lancaster Archery Supply, Inc.",True,41.0,False,False,False,True,True,False,False,Technology
16454,0.0,1.0,0.0,0.0,2020-02-21,"WESCO Distribution, Inc.",True,21.0,True,True,False,False,True,False,False,Corporation
16455,0.0,1.0,0.0,0.0,2020-02-22,"Tanglewood Manor, Inc.",True,1.0,True,False,False,False,True,False,False,Corporation
16456,0.0,1.0,0.0,0.0,2020-02-22,Prominent Title Agency,True,2.0,True,False,False,False,True,False,False,Other
16457,0.0,1.0,0.0,0.0,2020-02-24,Boston College High School,True,41.0,True,True,True,True,True,False,False,Corporation
16458,0.0,1.0,0.0,0.0,2020-02-24,Mutual One Bank,False,1.0,False,False,False,True,False,False,False,Finance
16459,0.0,1.0,0.0,0.0,2020-02-24,Mutual One Bank,False,1.0,False,False,False,True,False,False,False,Finance
16460,0.0,1.0,0.0,0.0,2020-02-24,"Apps Associates Holdings, LLC",True,41.0,True,True,False,False,True,False,False,Corporation
16461,0.0,1.0,0.0,0.0,2020-02-24,"Straub Collaborative, Inc.",True,2.0,True,False,False,False,True,False,False,Corporation
16462,0.0,1.0,0.0,0.0,2020-02-25,MediaRadar,True,8.0,True,False,True,False,True,False,False,Other
16463,0.0,1.0,0.0,0.0,2020-02-25,"Nextenture, Inc.",True,10.0,True,False,False,False,True,False,False,Corporation
16464,0.0,1.0,0.0,0.0,2020-02-25,County of Berks,True,1.0,True,False,False,False,True,False,False,Corporation
16465,0.0,1.0,0.0,0.0,2020-02-25,Citizens Financial Group,True,3.0,True,True,False,False,True,False,False,Healthcare
16466,0.0,1.0,0.0,0.0,2020-02-25,"Reliant Medical Group, Inc.",True,1.0,True,False,False,False,True,False,False,Technology
16467,0.0,1.0,0.0,0.0,2020-02-25,"BST & Co. CPAs, LLP",True,14.0,True,False,False,False,True,False,False,Corporation
16468,0.0,1.0,0.0,0.0,2020-02-25,AFTRA Retirement Fund,True,41.0,True,False,False,False,True,False,False,Finance
16469,0.0,1.0,0.0,0.0,2020-02-25,The Village Bank,False,1.0,False,False,False,True,False,False,False,Finance
16470,0.0,1.0,0.0,0.0,2020-02-25,The Village Bank,False,2.0,False,False,False,True,False,False,False,Finance
16471,0.0,0.0,1.0,0.0,2020-02-26,WINCHESTER SAVINGS BANK,False,4.0,False,True,False,True,False,False,False,Finance
16472,0.0,1.0,0.0,0.0,2020-02-26,SAVERS BANK,False,2.0,False,False,False,True,False,False,False,Finance
16473,0.0,0.0,1.0,0.0,2020-02-26,SAVERS BANK,False,1.0,False,False,False,True,False,False,False,Finance
16474,0.0,0.0,1.0,0.0,2020-02-26,PEF Services LLC,True,41.0,True,True,False,False,True,False,False,Corporation
16475,0.0,0.0,1.0,0.0,2020-02-26,Anthem Blue Cross & Blue Shield,True,26.0,True,True,False,False,True,False,False,Finance
16476,0.0,1.0,0.0,0.0,2020-02-26,Rockland Trust,True,1.0,False,True,False,False,True,False,False,Other
16477,0.0,0.0,1.0,0.0,2020-02-26,Dedham Savings,True,1.0,False,True,False,False,False,False,False,Finance
16478,0.0,0.0,1.0,0.0,2020-02-26,Rockland trust,True,1.0,False,True,False,False,True,False,False,Other
16479,0.0,0.0,1.0,0.0,2020-02-26,Munson Healthcare,True,12.0,True,False,False,False,True,False,False,Technology
16480,0.0,1.0,0.0,0.0,2020-02-26,Lemery Greisler LLC,True,1.0,True,False,False,False,True,False,False,Corporation
16481,0.0,1.0,0.0,0.0,2020-02-27,Rockland Trust,True,1.0,False,True,False,False,True,False,False,Other
16483,0.0,1.0,0.0,0.0,2020-02-27,"Chin & Curtis, LLP",True,1.0,True,False,False,False,False,False,False,Other
16484,0.0,0.0,1.0,0.0,2020-02-27,"Gullett Holdings, Inc.",True,1.0,True,False,True,False,True,False,False,Corporation
16485,0.0,1.0,0.0,0.0,2020-02-27,"Omaha Hotels, Inc.",True,1.0,False,False,True,True,False,False,False,Corporation
16486,0.0,1.0,0.0,0.0,2020-02-27,RailWorks Corporation,True,41.0,True,False,True,False,True,False,False,Corporation
16487,0.0,1.0,0.0,0.0,2020-02-27,Main Street Bank,False,1.0,False,False,False,True,False,False,False,Finance
16488,0.0,1.0,0.0,0.0,2020-02-27,Main Street Bank,False,2.0,False,False,False,True,False,False,False,Finance
16489,0.0,1.0,0.0,0.0,2020-02-27,Mutual One Bank,False,1.0,False,False,False,True,False,False,False,Finance
16490,0.0,0.0,1.0,0.0,2020-02-27,Mass Bay Community College,True,2.0,True,False,False,False,True,False,False,Corporation
16491,0.0,1.0,0.0,0.0,2020-02-28,"Wells Fargo Bank, N.A.",True,5.0,False,True,False,True,True,False,False,Finance
16492,0.0,0.0,1.0,0.0,2020-02-28,The Village Bank,True,2.0,False,False,False,True,False,False,False,Finance
16493,0.0,1.0,0.0,0.0,2020-02-28,WINCHESTER SAVINGS BANK,False,8.0,False,False,False,True,False,False,False,Finance
16494,0.0,0.0,1.0,0.0,2020-02-28,Eastern Virginia Medical School,True,9.0,True,False,False,False,True,False,False,Technology
16495,0.0,1.0,0.0,0.0,2020-02-28,Shamrock Green Holdings d/b/a FM Expressions,True,2.0,False,False,False,True,False,False,False,Corporation
16496,0.0,1.0,0.0,0.0,2020-02-28,Tufts Health Plan,True,9.0,True,False,False,False,True,False,False,Healthcare
16497,0.0,1.0,0.0,0.0,2020-02-28,Bed Bath & Beyond Inc.,True,7.0,False,False,False,True,True,False,False,Corporation
16498,0.0,1.0,0.0,0.0,2020-02-28,Tufts Health Plan,True,41.0,True,False,False,False,True,False,False,Healthcare
16499,0.0,0.0,1.0,0.0,2020-03-02,"American Express Travel Related Services Company, Inc",False,2.0,False,False,False,True,False,False,False,Technology
16500,0.0,1.0,0.0,0.0,2020-03-02,Mutual One Bank,False,1.0,False,False,False,True,False,False,False,Finance
16501,0.0,1.0,0.0,0.0,2020-03-02,Mutual One Bank,False,1.0,False,False,False,True,False,False,False,Finance
16502,0.0,1.0,0.0,0.0,2020-03-02,Main Street Bank,False,1.0,False,False,False,True,False,False,False,Finance
16503,0.0,1.0,0.0,0.0,2020-03-02,"Transamerica, LLC and its affiliates",False,41.0,False,True,False,False,True,False,False,Technology
16504,0.0,1.0,0.0,0.0,2020-03-02,Tennessee Orthopaedic Alliance,True,12.0,True,False,False,False,True,False,False,Other
16505,0.0,0.0,1.0,0.0,2020-03-02,Rockland Trust,True,1.0,False,True,False,False,True,False,False,Other
16506,0.0,1.0,0.0,0.0,2020-03-03,Silver and Feldman Attorneys at Law,True,1.0,True,False,True,False,True,False,False,Other
16507,0.0,1.0,0.0,0.0,2020-03-03,Positec Tool Corporation,True,20.0,False,False,False,True,False,False,False,Technology
16508,0.0,1.0,0.0,0.0,2020-03-03,Oki Data Americas,True,2.0,True,True,True,True,True,False,False,Technology
16509,0.0,1.0,0.0,0.0,2020-03-03,"Fiondella, Milone & LaSaracina LLP",True,24.0,True,False,False,False,True,False,False,Other
16510,0.0,1.0,0.0,0.0,2020-03-03,"O'Hagan Meyer, LLC",True,1.0,True,False,False,False,True,False,False,Corporation
16511,0.0,1.0,0.0,0.0,2020-03-03,"Cygnus Home Service, LLC d/b/a Schwan's Home Service",True,13.0,True,False,False,False,True,False,False,Corporation
16512,0.0,1.0,0.0,0.0,2020-03-04,The Infosoft Group LLC,True,1.0,True,False,False,False,True,False,False,Corporation
16513,0.0,1.0,0.0,0.0,2020-03-04,"Racine County, Wisconsin",True,1.0,True,False,False,False,True,False,False,Corporation
16514,0.0,1.0,0.0,0.0,2020-03-04,EMC National Life Company,True,22.0,True,False,False,False,True,False,False,Corporation
16515,0.0,1.0,0.0,0.0,2020-03-04,Dedham Savings,True,1.0,False,True,False,False,False,False,False,Finance
16516,0.0,1.0,0.0,0.0,2020-03-05,Carnival Corporation & PLC,True,41.0,True,True,True,True,True,False,False,Technology
16517,0.0,1.0,0.0,0.0,2020-03-05,"Charles Schwab & Co., Inc.",True,2.0,False,True,False,False,True,False,False,Corporation
16518,0.0,1.0,0.0,0.0,2020-03-05,Wells Fargo Bank,True,3.0,False,True,False,False,True,False,False,Finance
16519,0.0,1.0,0.0,0.0,2020-03-06,Southbridge Credit Union,True,41.0,False,False,False,True,False,False,False,Healthcare
16520,0.0,1.0,0.0,0.0,2020-03-06,"Athens Insurance Services, Inc.",True,41.0,True,False,True,False,True,False,False,Finance
16521,0.0,1.0,0.0,0.0,2020-03-06,"NYR Organic, Inc.",True,41.0,True,True,False,False,True,False,False,Corporation
16522,0.0,0.0,1.0,0.0,2020-03-06,"Doyle Wealth Management, Inc.",True,11.0,True,True,False,False,True,False,False,Corporation
16523,0.0,1.0,0.0,0.0,2020-03-06,Mutual One Bank,False,1.0,False,False,False,True,False,False,False,Finance
16524,0.0,1.0,0.0,0.0,2020-03-06,"Lonza North America, Inc.",False,1.0,True,True,True,True,True,False,False,Technology
16525,0.0,1.0,0.0,0.0,2020-03-06,CliftonLarsonAllen LLC,True,6.0,True,False,False,False,True,False,False,Corporation
16526,0.0,1.0,0.0,0.0,2020-03-06,Meadville Medical Center,True,2.0,True,True,True,False,True,False,False,Technology
16527,0.0,1.0,0.0,0.0,2020-03-06,"James River Asset Management, LLC",True,1.0,True,False,False,False,True,False,False,Corporation
16528,0.0,1.0,0.0,0.0,2020-03-06,"Department of Commerce Federal Credit Union
(""DOCFCU"")",True,10.0,True,True,False,False,True,False,False,Healthcare
16529,0.0,1.0,0.0,0.0,2020-03-06,KeyBank,True,1.0,False,True,False,False,True,False,False,Finance
16530,0.0,1.0,0.0,0.0,2020-03-09,Berkshire Bank,True,41.0,False,False,False,True,False,False,False,Finance
16531,0.0,0.0,1.0,0.0,2020-03-09,"Eversana Life Sciences Services, LLC",True,41.0,True,True,False,False,True,False,False,Technology
16532,0.0,1.0,0.0,0.0,2020-03-09,Mutual One Bank,False,1.0,False,False,False,True,False,False,False,Finance
16533,0.0,1.0,0.0,0.0,2020-03-09,National Filter Media,True,1.0,True,False,False,False,True,False,False,Other
16534,0.0,1.0,0.0,0.0,2020-03-09,"Hahn Financial Group, Inc.",True,1.0,True,True,False,False,True,False,False,Healthcare
16535,0.0,1.0,0.0,0.0,2020-03-10,Jackson National Life Insurance Company,False,1.0,True,True,False,False,True,False,False,Finance
16536,0.0,1.0,0.0,0.0,2020-03-10,TrueFire LLC,False,41.0,False,False,False,True,False,False,False,Corporation
16537,0.0,1.0,0.0,0.0,2020-03-10,St. Marys Credit Union,False,1.0,False,False,False,True,False,False,False,Healthcare
16538,0.0,1.0,0.0,0.0,2020-03-10,The Prudential Insurance Company of America,False,26.0,True,True,False,False,True,False,False,Technology
16539,0.0,1.0,0.0,0.0,2020-03-10,"Choctaw Global, LLC",True,4.0,True,False,False,False,True,False,False,Corporation
16540,0.0,1.0,0.0,0.0,2020-03-10,Town of Bristol Rhode Island¶s Department of Public Works,True,2.0,True,False,False,False,True,False,False,Other
16541,0.0,1.0,0.0,0.0,2020-03-11,Woods & Woods LLC,True,41.0,True,True,False,False,True,False,False,Corporation
16542,0.0,1.0,0.0,0.0,2020-03-11,The Village Bank,False,1.0,False,False,False,True,False,False,False,Finance
16543,0.0,1.0,0.0,0.0,2020-03-11,"The Results Companies, LLC",True,31.0,True,False,True,False,True,False,False,Corporation
16544,0.0,1.0,0.0,0.0,2020-03-11,Rockland Trust,True,1.0,False,True,False,False,True,False,False,Other
16545,0.0,1.0,0.0,0.0,2020-03-11,Rockland Trust,True,1.0,False,True,False,False,True,False,False,Other
16546,0.0,1.0,0.0,0.0,2020-03-11,Rockland Trust,True,1.0,False,True,False,False,True,False,False,Other
16547,0.0,1.0,0.0,0.0,2020-03-11,Rockland Trust,True,1.0,False,True,False,False,True,False,False,Other
16548,0.0,1.0,0.0,0.0,2020-03-11,Rockland Trust,True,1.0,False,True,False,False,True,False,False,Other
16549,0.0,1.0,0.0,0.0,2020-03-11,Northeast Radiology,True,41.0,True,False,False,False,True,False,False,Other
16550,0.0,1.0,0.0,0.0,2020-03-12,"Greater Washington Educational Telecommunications Association, Inc.",True,10.0,True,True,False,False,True,False,False,Technology
16551,0.0,1.0,0.0,0.0,2020-03-12,Chapdelaine Law OfficePC,False,41.0,True,True,True,False,False,False,False,Other
16552,0.0,1.0,0.0,0.0,2020-03-12,"Relation Insurance Inc., d/b/a Relation Insurance Services of Georgia",True,6.0,True,False,False,False,True,False,False,Finance
16553,0.0,1.0,0.0,0.0,2020-03-13,UMass Memorial Medical Group,True,1.0,True,False,False,False,True,False,False,Technology
16554,0.0,1.0,0.0,0.0,2020-03-13,"General Electric Company (""GE"")",False,6.0,True,True,True,False,True,False,False,Corporation
16555,0.0,1.0,0.0,0.0,2020-03-13,Wichita State University,True,41.0,True,False,False,False,True,False,False,Other
16556,0.0,1.0,0.0,0.0,2020-03-13,"Partnervest Advisory Services, LLC",True,3.0,True,True,False,False,True,False,False,Corporation
16557,0.0,1.0,0.0,0.0,2020-03-13,The Village Bank,False,1.0,False,False,False,True,False,False,False,Finance
16558,0.0,1.0,0.0,0.0,2020-03-13,"BGGMC, LLC / Hotel Contessa",False,41.0,False,False,False,True,False,False,False,Corporation
16559,0.0,1.0,0.0,0.0,2020-03-13,"Kids 2, Inc.",True,4.0,True,True,False,False,True,False,False,Corporation
16560,0.0,1.0,0.0,0.0,2020-03-13,Benchmark Education Company,True,22.0,True,True,False,False,True,False,False,Technology
16561,0.0,1.0,0.0,0.0,2020-03-13,Sceptre Hospitality Resources,True,27.0,False,False,False,True,True,False,False,Other
16562,0.0,1.0,0.0,0.0,2020-03-13,Chesapeake Bank of Maryland,True,3.0,True,True,True,True,True,False,False,Finance
16563,0.0,1.0,0.0,0.0,2020-03-16,DiPrete Engineering Associates Inc.,True,2.0,True,False,True,False,True,False,False,Corporation
16564,0.0,1.0,0.0,0.0,2020-03-16,Peoples United Bank,True,2.0,True,True,False,False,True,False,False,Finance
16565,0.0,1.0,0.0,0.0,2020-03-16,"Avalon Health Care Management, Inc.",True,4.0,True,False,False,False,True,False,False,Technology
16566,0.0,0.0,1.0,0.0,2020-03-16,Rockland Trust,True,2.0,False,True,False,False,True,False,False,Other
16567,0.0,1.0,0.0,0.0,2020-03-17,First Federal Bank & Trust,True,1.0,True,True,False,False,True,False,False,Finance
16568,0.0,1.0,0.0,0.0,2020-03-17,"Tandem Diabetes Care, Inc.",True,41.0,True,False,False,False,True,False,False,Technology
16569,0.0,1.0,0.0,0.0,2020-03-17,The Nature Conservancy,True,1.0,True,False,True,False,True,False,False,Corporation
16570,0.0,1.0,0.0,0.0,2020-03-17,"Mark Nichols, CPA",True,41.0,True,True,False,True,True,False,False,Other
