,Breach Type Description_Both,Breach Type Description_Electronic,Breach Type Description_Paper,Breach Type Description_Undefined,Organization Categories_Corporation,"Organization Categories_Corporation, State Institution",Organization Categories_Financial,"Organization Categories_Financial, Corporation","Organization Categories_Financial, Corporation, State Institution","Organization Categories_Financial, Health","Organization Categories_Financial, Health, Corporation","Organization Categories_Financial, State Institution",Organization Categories_Health,"Organization Categories_Health, Corporation","Organization Categories_Health, State Institution",Organization Categories_Other,Organization Categories_State Institution,Date Reported To OCA,Organization Name,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
13012,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2018-04-24,Fareportal Inc.,True,3.0,False,False,False,True,True,False,False
13013,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-04-24,National Securities Corporation,True,1.0,True,True,False,False,True,False,False
13014,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-04-24,Trust Company of the South,True,3.0,True,True,False,False,True,False,False
13015,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-04-24,Atrium Hospitality,False,1.0,False,False,True,True,True,False,False
13016,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-04-24,Signature Systems Group LLC,True,1.0,True,True,True,True,True,False,False
13017,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-04-25,Main Street Bank,False,1.0,False,False,False,True,False,False,False
13018,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018-04-25,Main Street Bank,False,1.0,False,False,False,True,False,False,False
13019,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2018-04-25,Main Street Bank,False,3.0,False,False,False,True,False,False,False
13020,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2018-04-25,Withum-Smith Brown PC,False,11.0,True,False,False,False,True,False,False
13021,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-04-25,St. Mary's Credit Union,False,1.0,False,True,False,True,False,False,False
13022,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-04-26,Main Street Bank,False,15.0,False,False,False,True,False,False,False
13023,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-04-26,Cobalt Benefits Group,True,1.0,True,False,False,False,False,False,False
13025,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2018-04-26,Intuit,True,1.0,True,True,False,False,True,False,False
13026,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018-04-26,Blue Beacon International,False,1.0,True,False,False,False,True,False,False
13028,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2018-04-26,Main Street Bank,False,38.0,False,False,False,True,False,False,False
13029,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018-04-26,Mutual One Bank,False,1.0,False,False,False,True,False,False,False
13030,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-04-26,Mutual One Bank,False,1.0,False,False,False,True,False,False,False
13031,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-04-26,New York Life Insurance Company,False,7.0,False,False,False,False,True,False,False
13032,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-04-26,"Carolina Digestive Health Association, PA",True,4.0,True,False,False,False,False,False,False
13033,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2018-04-26,St. Mary's Credit Union,False,1.0,False,True,False,False,False,False,False
13034,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-04-26,Eagle Bank,False,1.0,False,False,False,True,False,False,False
13035,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-04-26,The Village Bank,False,1.0,False,False,False,True,False,False,False
13036,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-04-26,"Peabody Properties, Inc.",True,27.0,True,True,True,False,True,False,False
13037,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-04-26,"Julian Sur, CPA",False,1.0,True,False,True,False,True,False,False
13038,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2018-04-26,UNOX,False,2.0,True,False,True,False,True,False,False
13039,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-04-26,Kimzey & Company,False,1.0,True,False,True,False,True,False,False
13040,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2018-04-27,Weiss Asset Management LP,True,11.0,True,False,False,False,True,False,False
13041,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2018-04-27,Savers Bank,False,1.0,False,False,False,True,False,False,False
13043,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018-04-27,Rockland Trust Company,True,1.0,False,True,False,False,True,False,False
13044,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-04-27,Rockland Trust Company,True,1.0,False,True,False,False,False,False,False
13045,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018-04-27,"American Express Travel Related Services Company, Inc.",False,4.0,False,False,False,True,False,False,False
13047,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-04-30,Children's Mercy Hospital,False,6.0,True,False,False,False,False,False,False
13048,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-04-30,The National Restaurant Association,False,12.0,True,True,False,False,True,False,False
13049,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-04-30,Worldwide Insurance Services LLC,False,4.0,True,False,False,False,True,False,False
13050,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-04-30,Main Street Bank,False,1.0,False,False,False,False,False,False,False
13052,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-04-30,Citi,True,3.0,False,True,False,False,False,False,False
13053,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-04-30,Metropolitan Life Insurance Company,True,1.0,True,False,False,False,True,False,False
13054,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-04-30,Seterus,False,1.0,False,True,False,False,True,False,False
13055,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2018-04-30,"CPT Group, Inc.",True,39.0,True,False,False,False,True,False,False
13056,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2018-04-30,Charles Schwab,True,1.0,False,True,False,False,False,False,False
13057,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-04-30,Charles Schwab,True,3.0,False,True,False,False,False,False,False
13058,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-04-30,Main Street Bank,False,1.0,False,False,False,True,False,False,False
13059,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2018-04-30,Main Street Bank,False,1.0,False,False,False,True,False,False,False
13060,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2018-04-30,Winchester Savings Bank,False,2.0,False,False,False,True,False,False,False
13061,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-05-01,The Village Bank,False,1.0,False,False,False,True,False,False,False
13062,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-05-01,Missouri Athletic Club,True,1.0,False,False,False,True,True,False,False
13063,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-05-01,Foundation Finance Company,True,2.0,False,True,False,False,True,False,False
13064,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-05-01,Tempur Sealy International Inc,True,1.0,True,True,False,False,False,False,False
13065,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018-05-01,St. Mary's Credit Union,False,1.0,False,False,False,True,False,False,False
13067,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2018-05-02,Principal Financial Group,True,1.0,True,False,False,False,True,False,False
13068,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018-05-02,The Village Bank,False,1.0,False,True,False,True,False,False,False
13069,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2018-05-02,The Village Bank,False,2.0,False,True,False,True,False,False,False
13070,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018-05-02,American Express Travel Related Services Company Inc,False,16.0,False,False,False,True,False,False,False
13071,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2018-05-02,American Express Travel Related Services Company Inc.,False,2.0,False,False,False,True,False,False,False
13072,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2018-05-02,Ramy Brook LLC,True,19.0,False,False,False,True,True,False,False
13074,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-05-02,SA Stone Wealth Management Inc.,True,1.0,True,True,True,False,False,False,False
13075,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-05-03,Malley's Chocolates,False,19.0,False,False,False,True,False,False,False
13076,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-05-03,"Safe Horizon, Inc.",False,1.0,True,False,False,False,True,False,False
13077,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2018-05-03,American Express Travel Related Services Company Inc,False,31.0,False,False,False,True,False,False,False
13078,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-05-04,Center for Living & working Inc.,True,1.0,False,False,False,False,False,False,False
13079,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-05-04,Savers Bank,False,1.0,False,False,False,True,False,False,False
13080,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-05-04,Main Street Bank,False,1.0,False,False,False,False,False,False,False
13081,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2018-05-04,Main Street Bank,False,5.0,False,False,False,True,False,False,False
13082,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-05-04,Main Street Bank,False,1.0,False,False,False,True,False,False,False
13083,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018-05-04,Main Street Bank,False,1.0,False,False,False,True,False,False,False
13084,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2018-05-04,Bennet Thrasher LLP,True,6.0,True,True,False,False,True,False,False
13085,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2018-05-04,Eagle Bank,False,12.0,False,False,False,True,False,False,False
13086,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2018-05-04,The Village Bank,False,3.0,False,False,False,True,False,False,False
13087,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-05-04,Alaska Airlines Inc.,False,11.0,False,False,False,True,False,False,False
13089,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2018-05-04,Winchester Savings Bank,False,1.0,False,False,False,True,False,False,False
13090,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-05-04,Winchester Savings Bank,False,3.0,False,False,False,True,False,False,False
13091,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2018-05-07,Rockland Trust Company,True,1.0,False,True,False,False,True,False,False
13092,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-05-07,Rockand Trust Company,False,2.0,False,True,False,False,True,False,False
13093,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-05-07,Savers Bank,False,2.0,False,False,False,True,False,False,False
13094,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-05-07,Belmont Savings Bank,True,1.0,False,True,False,False,False,False,False
13095,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018-05-07,Massachusetts General Hospital,True,1.0,False,False,False,False,False,False,False
13096,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-05-07,Citigroup,True,3.0,True,True,False,True,True,False,False
13097,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-05-07,St. Mary's Credit Union,False,9.0,False,False,False,True,True,False,False
13098,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2018-05-07,St. Mary's Credit Union,False,1.0,False,True,False,False,False,False,False
13099,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2018-05-07,Walgreens,True,1.0,True,False,False,False,True,False,False
13100,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2018-05-07,Baystate Family Dental,True,19.0,False,False,False,False,True,False,False
13101,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2018-05-08,"Vanguard Group, Inc.",True,1.0,False,True,False,False,False,False,False
13104,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2018-05-08,North Shore Medical Center,True,1.0,False,False,False,False,True,False,False
13105,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-05-08,North Shore Medical Center,True,1.0,True,False,False,False,True,False,False
13106,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2018-05-08,Bauer Media Group USA,True,2.0,True,True,False,False,True,False,False
13108,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-05-08,USACS Management Group Ltd.,True,13.0,True,False,False,False,True,False,False
13109,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018-05-08,Harvard Pilgrim Health Care,False,3.0,True,False,False,False,True,False,False
13110,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2018-05-08,Eagle Bank,False,1.0,False,False,False,True,False,False,False
13111,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-05-08,St. Mary's Credit Union,False,1.0,False,True,False,False,False,False,False
13112,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-05-08,American Society of Anesthesiologists,False,1.0,True,False,False,False,True,False,False
13114,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2018-05-09,"Integrated Practice Solutions, Inc.",False,10.0,True,False,False,False,True,False,False
13115,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-05-09,Deephaven Mortgage LLC,True,19.0,True,False,False,False,True,False,False
13116,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-05-09,Main Street Bank,False,2.0,False,False,False,True,False,False,False
13117,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-05-09,Main Street Bank,False,2.0,False,False,False,True,False,False,False
13118,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-05-09,United States Automobile Association,False,1.0,True,False,False,False,True,False,False
13119,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2018-05-09,L3 KEO,False,1.0,True,False,False,False,True,False,False
13120,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2018-05-09,Main Street Bank,False,1.0,False,False,False,True,False,False,False
13121,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-05-09,Main Street Bank,False,2.0,False,False,False,True,False,False,False
13122,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2018-05-09,Main Street Bank,False,2.0,False,False,False,True,False,False,False
13123,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2018-05-10,American Cancer Society,False,14.0,False,True,False,True,True,False,False
13124,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2018-05-10,What Goes Around Comes Around LLC,True,1.0,False,False,False,True,True,False,False
13125,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-05-10,Rockland Trust Company,False,1.0,False,True,False,False,True,False,False
13126,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-05-10,Rockland Trust Company,True,2.0,False,True,False,False,True,False,False
13127,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2018-05-10,Massachusetts General Hospital,True,1.0,False,False,False,False,False,False,False
13128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-05-10,The Prudential Insurance Company of America,True,2.0,True,False,False,False,True,False,False
13129,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-05-10,United Service Automobile Assocition,False,1.0,False,False,True,False,False,False,False
13130,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-05-10,The Village Bank,False,1.0,False,False,False,True,False,False,False
13133,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2018-05-11,Verint Systems Inc.,True,3.0,True,True,False,False,True,False,False
13134,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-05-11,Cambridge Dental Consulting Group,False,1.0,True,False,True,False,True,False,False
13135,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018-05-11,Mutual One Bank,True,2.0,False,True,False,False,False,False,False
13136,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-05-11,Commonwealth of MA Executive Office,False,1.0,True,False,False,False,False,False,False
13137,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-05-11,American Express Travel Related Services Inc. Co.,False,22.0,False,False,False,True,False,False,False
13138,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-05-11,Principal Life Insurance Company,False,25.0,True,False,False,False,True,False,False
13139,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-05-11,American Express Travel Related Services Inc. Co.,False,8.0,False,False,False,True,False,False,False
13140,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2018-05-13,SPI Industries Inc.,False,2.0,True,False,False,False,True,False,False
13141,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-05-14,Pilgrim Bank,False,2.0,False,False,False,True,False,False,False
13142,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-05-14,"JP Morgan Chase Bank, N.A.",False,1.0,False,False,False,True,False,False,False
13143,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-05-15,St. Mary's Credit Union,False,1.0,False,True,False,False,False,False,False
13144,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-05-15,Hudson's Bay Company,False,1.0,False,False,False,True,False,False,False
13145,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-05-15,Ronald F. D'Agostino Insurance Agency Inc.,True,39.0,False,True,True,True,True,False,False
13146,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2018-05-15,RBC Wealth Management,True,1.0,True,False,False,False,True,False,False
13148,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-05-15,CUSO Financial Services LP,False,1.0,False,True,False,False,True,False,False
13149,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2018-05-16,St. Mary's Credit Union,False,1.0,False,True,False,False,False,False,False
13151,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-05-16,ZRS Management Inc.,True,4.0,True,False,False,False,True,False,False
13152,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-05-16,Planters First Bank,True,1.0,False,True,False,False,False,False,False
