,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
18201,2020-12-08,"LSU Health Foundation, New Orleans",Electronic,False,21.0,True,False,False,False,True,False,False
18202,2020-12-08,Open Door Family Medical Center,Electronic,False,7.0,False,False,True,False,False,False,False
18203,2020-12-09,Mutul One Bank,Electronic,False,1.0,False,False,False,True,False,False,False
18204,2020-12-09,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False
18205,2020-12-09,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False
18206,2020-12-09,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False
18207,2020-12-09,Main Street Bank,Electronic,False,1.0,False,False,False,True,False,False,False
18208,2020-12-09,Main Street Bank,Electronic,False,2.0,False,False,False,True,False,False,False
18209,2020-12-09,Main Street Bank,Electronic,False,1.0,False,False,False,True,False,False,False
18210,2020-12-09,Angeion Group,Electronic,True,161.0,True,True,True,True,True,False,False
18211,2020-12-09,Spaulding Rehabilitation Network,Paper,True,1.0,False,False,False,False,True,False,False
18212,2020-12-09,The University of Memphis,Electronic,True,2.0,True,False,False,False,True,False,False
18213,2020-12-09,KeyPoint Credit Union,Electronic,True,2.0,True,False,True,False,True,False,False
18214,2020-12-09,City University of Seattle,Electronic,True,4.0,True,False,False,False,True,False,False
18215,2020-12-09,Blair Academy,Electronic,False,94.0,True,False,False,False,False,False,False
18216,2020-12-09,The Legal Aid Society,Electronic,False,2.0,True,False,False,False,True,False,False
18217,2020-12-09,Robie & Matthai APC,Electronic,True,4.0,True,True,True,True,True,False,False
18218,2020-12-09,"Wells Fargo Bank, N.A.",Electronic,True,4.0,False,True,False,False,True,False,False
18219,2020-12-09,"The Vanguard Group, Inc.",Paper,True,2.0,False,True,False,False,False,False,False
18220,2020-12-09,Salem Five Cents Savings Bank,Electronic,False,1.0,False,False,False,True,False,False,False
18222,2020-12-10,Fein Such Kahn & Shepard P.C.,Electronic,True,4.0,True,True,False,False,True,False,False
18223,2020-12-10,"H.N.R. Clark, Inc",Electronic,False,4.0,True,False,True,False,True,False,False
18224,2020-12-10,Brooklyn Defender Services,Electronic,True,8.0,True,False,False,False,True,False,False
18225,2020-12-10,"Wells Fargo Bank, N.A.",Electronic,True,2.0,True,False,False,False,True,False,False
18226,2020-12-10,St. Mary's Credit Union,Electronic,False,2.0,False,False,False,True,False,False,False
18227,2020-12-10,Brebeuf Jesuit Preparatory School,Electronic,False,1.0,True,False,False,False,True,False,False
18228,2020-12-10,Aetna,Electronic,False,5057.0,True,False,False,False,True,False,False
18229,2020-12-10,Nelnet Total and Permanent Disability,Paper,True,1.0,False,True,False,False,False,False,False
18230,2020-12-10,The Village Bank,Electronic,False,1.0,False,False,False,True,False,False,False
18231,2020-12-10,The Village Bank,Electronic,False,1.0,False,False,False,True,False,False,False
18232,2020-12-11,The National World War II Museum,Electronic,False,13.0,False,True,False,False,True,False,False
18233,2020-12-11,Greenfield Savings Bank,Paper,True,284.0,False,True,False,False,False,False,False
18234,2020-12-11,"JPMorgan Chase Bank, N.A.",Electronic,True,1.0,False,True,False,False,False,False,False
18235,2020-12-11,Savers Bank,Electronic,False,1.0,False,False,False,True,False,False,False
18236,2020-12-11,Cherry Bekaert LLP,Electronic,True,18.0,True,True,False,False,True,False,False
18237,2020-12-11,Foxcroft School,Electronic,False,13.0,True,False,False,False,True,False,False
18238,2020-12-11,"Hughes Socol Piers Resnick & Dym, Ltd",Electronic,True,5.0,True,False,True,False,True,False,False
18239,2020-12-14,Belden Inc.,Electronic,True,199.0,True,True,False,False,True,False,False
18240,2020-12-14,"Grass Valley USA, LLC",Electronic,False,24.0,True,True,False,False,True,False,False
18241,2020-12-14,Hamden Hall Country Day School,Electronic,False,9.0,True,False,False,False,True,False,False
18242,2020-12-14,MTS Systems Corporation,Electronic,True,1.0,True,False,False,False,True,False,False
18243,2020-12-14,Apex Systems,Electronic,True,24.0,True,False,False,False,True,False,False
18244,2020-12-14,"American Express Travel Related Services Company, Inc.",Electronic,False,2.0,False,False,False,True,False,False,False
18245,2020-12-14,"American Express Travel Related Services Company, Inc.",Electronic,False,215.0,False,False,False,True,False,False,False
18246,2020-12-14,WINCHESTER SAVINGS BANK,Electronic,False,8.0,False,False,False,True,False,False,False
18247,2020-12-15,Claremont Lincoln University,Electronic,True,6.0,True,False,False,True,True,False,False
18248,2020-12-15,The Convent of the Sacred Heart School of New York,Electronic,False,7.0,True,True,False,False,True,False,False
18249,2020-12-15,RKL LLP,Electronic,True,5.0,True,True,True,True,True,False,False
18250,2020-12-15,Saint Francis Ministries (as successor to St. John s Military School),Electronic,False,1.0,True,False,False,False,True,False,False
18251,2020-12-15,"Sonoma Recovery Services, LLC d/b/a Olympia House",Electronic,True,2.0,True,False,False,False,True,False,False
18252,2020-12-15,The Wheeler School,Electronic,False,212.0,True,False,False,False,True,False,False
18253,2020-12-15,Jackson National Life Insurance Company,Paper,True,20.0,False,True,False,False,False,False,False
18254,2020-12-15,Jackson National Life Insurance Company,Paper,True,128.0,False,True,False,False,False,False,False
18255,2020-12-15,McLane Middleton,Electronic,True,107.0,True,True,False,False,True,False,False
18256,2020-12-15,"Mortgage Network, Inc.",Paper,False,1.0,True,True,True,True,True,False,False
18257,2020-12-15,"American Express Travel Related Services Company, Inc.",Electronic,False,17.0,False,False,False,True,False,False,False
18258,2020-12-15,"American Express Travel Related Services Company, Inc.",Electronic,False,17.0,False,False,False,True,False,False,False
18259,2020-12-15,Wall Street Strategies Inc,Electronic,True,14.0,False,False,False,True,False,False,False
18260,2020-12-15,Diocese of San Diego/Cathedral Catholic High School,Electronic,False,2.0,True,False,False,False,True,False,False
18261,2020-12-16,Raymond James Financial,Electronic,True,2.0,False,True,False,False,True,False,False
18262,2020-12-16,Girl Scouts of Middle Tennessee,Electronic,False,2.0,False,True,False,False,False,False,False
18263,2020-12-16,Cary Academy,Electronic,False,5.0,True,False,False,False,True,False,False
18264,2020-12-16,AIG Direct Insurance Services,Paper,True,1.0,False,True,False,False,False,False,False
18265,2020-12-16,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False
18266,2020-12-16,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False
18267,2020-12-16,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False
18268,2020-12-16,"The Pike School, Inc.",Electronic,False,140.0,True,False,False,False,True,False,False
18269,2020-12-16,"Royal Bancshares, Inc",Electronic,False,7.0,True,True,False,False,True,False,False
18270,2020-12-16,PeaceHealth,Electronic,False,2.0,False,True,False,False,False,False,False
18271,2020-12-16,NexTier Bank,Electronic,False,51.0,True,True,False,False,True,False,False
18272,2020-12-16,"DOROT, Inc.",Electronic,False,2.0,True,False,False,False,True,False,False
18273,2020-12-16,Theragenics Corporation,Electronic,True,139.0,True,True,False,False,True,False,False
18274,2020-12-17,The Village Bank,Electronic,False,3.0,False,False,False,True,False,False,False
18275,2020-12-17,"HD Wellness, LLC dba Unify Health Labs",Electronic,False,3.0,False,False,False,True,False,False,False
18276,2020-12-17,Cali Pet Nutrients LLC dba Ultimate Pet Nutrition,Electronic,False,5.0,False,False,False,True,False,False,False
18277,2020-12-17,"Probiotic America, LLC dba Probiotic America",Electronic,False,1.0,False,False,False,True,False,False,False
18278,2020-12-17,The Lincoln National Life Insurance Company,Electronic,True,2.0,True,True,False,False,True,False,False
18279,2020-12-17,"THGH Partners, LLC dba Power Life",Electronic,False,1.0,False,False,False,True,False,False,False
18280,2020-12-17,Discover Financial Services,Paper,True,15.0,False,False,False,True,True,False,False
18281,2020-12-17,Massachusetts Mutual Life Insurance Company,Paper,False,4.0,True,True,True,False,True,False,False
18282,2020-12-17,"One Two Cosmetics, LLC dba One Two Cosmetics",Electronic,False,1.0,False,False,False,True,False,False,False
18283,2020-12-17,"Pacific Health Supplements, LLC dba Nucific",Electronic,False,28.0,False,False,False,True,False,False,False
18284,2020-12-17,"Living Cell Research, LLC dba LCR",Electronic,False,6.0,False,False,False,True,False,False,False
18285,2020-12-17,"Agoura Health Products, LLC dba Gundry MD",Electronic,False,89.0,False,False,False,True,False,False,False
18286,2020-12-17,"J.C. Cannistraro, LLC",Electronic,True,1419.0,True,True,True,False,True,False,False
18287,2020-12-17,"California Pet Partners, LLC dba Dr. Marty",Electronic,False,3.0,False,False,False,True,False,False,False
18288,2020-12-17,"California Skin Products, LLC dba DermalMedix",Electronic,False,3.0,False,False,False,True,False,False,False
18289,2020-12-17,"DSMB Partners, LLC dba City Beauty",Electronic,False,89.0,False,False,False,True,False,False,False
18290,2020-12-17,"Beverly Hills MD, LLC dba Beverly Hills MD",Electronic,False,21.0,False,False,False,True,False,False,False
18291,2020-12-17,"DSMB Partners, LLC dba ActivatedYou",Electronic,False,13.0,False,False,False,True,False,False,False
18292,2020-12-18,Friends Seminary,Electronic,False,44.0,True,False,False,False,True,False,False
18293,2020-12-18,"Devine, Millimet & Branch, P.A.",Electronic,True,5707.0,True,True,False,False,True,False,False
18294,2020-12-18,Oakwood Bank,Electronic,True,3.0,True,True,False,False,True,False,False
18295,2020-12-18,Community Bank of Cameron,Electronic,False,4.0,True,True,False,False,True,False,False
18296,2020-12-18,IPG Photonics Corporation,Electronic,True,11.0,False,True,False,True,False,False,False
18297,2020-12-18,GeoStabilization International,Electronic,True,1.0,True,False,False,True,True,False,False
18298,2020-12-18,InFirst Bank,Electronic,False,37.0,True,True,False,False,True,False,False
18299,2020-12-18,"A2Z Field Services, LLC",Electronic,True,42.0,True,True,True,False,True,False,False
18300,2020-12-18,Mass General Brigham Incorporated,Electronic,False,28465.0,True,False,False,False,True,False,False
18301,2020-12-18,Toledo Public Schools,Electronic,True,16.0,True,True,True,False,True,False,False
18302,2020-12-18,Webster Five Cents Savings Bank,Electronic,False,22.0,False,False,False,True,False,False,False
18303,2020-12-18,Delbarton School,Electronic,False,566.0,True,False,False,False,True,False,False
18304,2020-12-18,Jose R. Carrion Chapter 12 & 13 Trustee,Electronic,False,3.0,True,True,False,False,False,False,False
18305,2020-12-18,"The Community Foundation of Herkimer & Oneida Counties, Inc.",Electronic,False,2.0,True,False,False,False,True,False,False
18306,2020-12-18,Eagle Bank,Electronic,False,3.0,False,False,False,True,False,False,False
18307,2020-12-18,"Priority One Financial Services, Inc.",Electronic,True,1.0,True,False,True,False,True,False,False
18308,2020-12-18,"American Express Travel Related Services Company, Inc.",Electronic,False,4.0,False,False,False,True,False,False,False
18309,2020-12-18,Northeastern University,Electronic,True,1.0,True,False,False,False,True,False,False
18310,2020-12-21,Wichita Collegiate School,Electronic,False,2.0,True,False,False,False,True,False,False
18311,2020-12-21,Colony Hardware,Electronic,True,53.0,True,False,True,False,True,False,False
18313,2020-12-21,"RGT Wealth Advisors, LLC",Electronic,True,6.0,True,True,False,False,True,False,False
18314,2020-12-21,Rockland Trust,Paper,True,1.0,False,True,False,False,True,False,False
18315,2020-12-21,The New York City Convention Center Operating Corporation d/b/a Javits Center,Electronic,True,11.0,True,False,True,False,True,False,False
18316,2020-12-21,Rockland Trust,Paper,True,1.0,False,True,False,False,True,False,False
18317,2020-12-21,Raymond James Financial,Electronic,True,1.0,False,True,False,False,True,False,False
18318,2020-12-21,"Costner Law Office, PLLC",Electronic,True,2.0,True,False,False,False,True,False,False
18319,2020-12-21,Peabody & Arnold LLP,Electronic,True,67.0,True,True,True,False,True,False,False
18320,2020-12-21,Playhouse Square Foundation,Electronic,True,5.0,True,False,False,True,True,False,False
18321,2020-12-21,SAVERS BANK,Electronic,False,3.0,False,False,False,False,False,False,False
18322,2020-12-21,Rockland Trust,Paper,True,2.0,False,True,False,False,True,False,False
18323,2020-12-21,"American Express Travel Related Services Company, Inc",Electronic,False,453.0,False,False,False,True,False,False,False
18324,2020-12-22,"Angel Oak Home Loans, LLC",Electronic,True,6.0,True,True,True,False,True,False,False
18325,2020-12-22,DPR Construction,Electronic,False,1.0,True,False,False,False,True,False,False
18326,2020-12-22,IMI Precision Engineering d/b/a Bimba Manufacturing,Electronic,False,17.0,False,False,False,True,False,False,False
18327,2020-12-22,Walgreen Co,Paper,True,2.0,False,False,True,False,False,False,False
18328,2020-12-22,Benjamin Rose Institute on Aging,Electronic,True,1.0,True,False,False,False,True,False,False
18329,2020-12-22,Beth Israel Lahey Health Beverly Hospital,Paper,False,20.0,True,False,False,False,True,False,False
18330,2020-12-22,Laboure College,Electronic,True,25.0,True,False,False,False,True,False,False
18331,2020-12-22,Cowboy Bancshares Inc. d/b/a Bank of Kremlin,Electronic,False,3.0,True,False,False,False,True,False,False
18332,2020-12-23,Main Street Bank,Electronic,False,1.0,False,False,False,True,False,False,False
18333,2020-12-23,Way Finders,Electronic,True,1.0,True,False,False,False,True,False,False
18334,2020-12-23,"Envestnet Technologies, Inc.",Electronic,True,64.0,True,False,True,False,True,False,False
18335,2020-12-23,Main Street Bank,Electronic,False,1.0,False,False,False,True,False,False,False
18336,2020-12-23,"Rem Optical Company, Inc. d/b/a De Rigo Rem",Electronic,True,1.0,True,False,False,False,True,False,False
18337,2020-12-23,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False
18338,2020-12-23,Mutual One Bank,Electronic,False,1.0,False,False,False,True,False,False,False
18339,2020-12-23,Paysafe Group Holdings Limited,Electronic,True,1113.0,True,True,False,False,True,False,False
18340,2020-12-23,Eastern Bank,Electronic,False,1502.0,False,False,False,True,False,False,False
